Row(d_year=1997, s_city='UNITED ST0', p_brand1='MFGR#1410', profit=2963.0)
Row(d_year=1998, s_city='UNITED ST7', p_brand1='MFGR#1432', profit=5822274.0)
Row(d_year=1998, s_city='UNITED ST7', p_brand1='MFGR#1438', profit=6098004.0)
Row(d_year=1998, s_city='UNITED ST7', p_brand1='MFGR#144 ', profit=-71955.0)
Row(d_year=1998, s_city='UNITED ST7', p_brand1='MFGR#145 ', profit=-105407.0)
Row(d_year=1998, s_city='UNITED ST7', p_brand1='MFGR#146 ', profit=6623888.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1413', profit=3389640.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#142 ', profit=1143224.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1423', profit=1873632.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1425', profit=430038.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1429', profit=3125368.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1430', profit=-70386.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1432', profit=748552.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1433', profit=5221631.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1435', profit=4030355.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1436', profit=350640.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#1437', profit=2735536.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#146 ', profit=7415771.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#147 ', profit=2240327.0)
Row(d_year=1998, s_city='UNITED ST8', p_brand1='MFGR#148 ', profit=7985689.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#141 ', profit=3059350.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1416', profit=2020830.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1418', profit=6767007.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#142 ', profit=2151330.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1423', profit=4764342.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1427', profit=6446524.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1429', profit=5894015.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#143 ', profit=4395699.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1430', profit=2850785.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1432', profit=3480999.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1438', profit=5666248.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#144 ', profit=538117.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#1440', profit=1008110.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#146 ', profit=4708640.0)
Row(d_year=1998, s_city='UNITED ST9', p_brand1='MFGR#147 ', profit=-107266.0)
